"Gene_ID","Pi_gene_0d","Td_gene_0d","Tw_gene_0d","Pi_gene_4d","Td_gene_4d","Tw_gene_4d","Pi_gene_full","Td_gene_full","Tw_gene_full","DOS_east","W_Danaus_plexippus_East","East_Pin_Pis_Monarch","alpha_East","W_alpha_East","Gene_Type","Gene_function"
"DPOGS203809",0.001399,-1.384999058,0.002318555,0.004460495,-1.460850264,0.007704663,0.002083362,-1.565214016,0.003565976,-0.001284616,0.017379679,0.018711076,-0.076606533,-0.001331397,"Paired_control","Modulation"
"DPOGS203690",0.002504159,-0.787305165,0.003174468,0.002800934,-0.292599212,0.003081213,0.002497756,-0.965688856,0.003339658,0.046779661,0.049075391,0,1,0.049075391,"Paired_control","Modulation"
"DPOGS203810",0.003320207,-0.924388244,0.00446444,0.005669901,-1.917798308,0.012487188,0.003643665,-1.561100168,0.006182193,-0.019634573,0.007407407,0.027736041,-2.744365496,-0.020328633,"Paired_control","Modulation"
"DPOGS203812",0.006299291,-1.127096339,0.009697101,0.008486223,0.567836989,0.006674628,0.006176529,-0.799714637,0.008064012,-0.053901142,0.107472712,0.17777911,-0.654179064,-0.070306398,"Paired_control","Modulation"
"DPOGS203687",0.012096072,-1.274449466,0.01802481,0.007817799,-0.563720355,0.009334496,0.00960213,-1.148408557,0.013609435,0.096454061,0.376344086,0.215042379,0.428601679,0.161301707,"Paired_control","Modulation"
"DPOGS203686",0.004497176,-0.597142718,0.005371658,0.011827601,-0.285596781,0.012848659,0.007631488,-0.44070631,0.008617412,0.007634086,0.047560976,0.039249917,0.174745345,0.008311059,"Paired_control","Modulation"
"DPOGS203814",0.004529764,-1.035256727,0.006345017,0.001660188,-0.767533475,0.002622175,0.003205302,-1.15710324,0.004677555,0.106123007,0.161921708,0.034376262,0.78769825,0.127545446,"Paired_control","Modulation"
"DPOGS203815",0.004790288,-1.331970102,0.007542735,0.007698328,-1.568001612,0.014046765,0.004668713,-1.522308953,0.007813872,0.105189287,0.133051742,0.012390122,0.906877415,0.12066162,"Paired_control","Modulation"
"DPOGS203683",0.000833162,-2.106402772,0.002502985,0.004185026,-1.449080491,0.007734979,0.001456732,-2.068728343,0.003470479,-0.006892818,0.053846154,0.061557274,-0.143206511,-0.00771112,"Paired_control","Modulation"
"DPOGS203675",0.00251697,-1.497342556,0.00425316,0.004787926,-1.411502364,0.008004083,0.003691906,-1.395759399,0.00580819,0.053702989,0.069651741,0.011545057,0.83424597,0.058106684,"Paired_control","Modulation"
"DPOGS203674",0.001152222,-0.795176084,0.00156691,0.002109788,-0.95329162,0.003212165,0.001284411,-1.060003371,0.001862124,0.147525766,0.225974026,0.038201958,0.83094536,0.187772068,"Paired_control","Modulation"
"DPOGS203672",0.003707415,-1.042420812,0.005207562,0.002981186,-1.810246579,0.006987186,0.004105801,-1.340298833,0.006356643,0.029338872,0.044444444,0.013391276,0.698696296,0.031053169,"Paired_control","Modulation"
"DPOGS203671",0.002339493,-1.846702381,0.004794276,0.001972917,-1.838024038,0.00508139,0.002598974,-2.023718552,0.005595731,0.028821076,0.160969546,0.123380786,0.233514732,0.037588761,"Paired_control","Signaling"
"DPOGS203824",0.00345631,-1.578617207,0.006182409,0.005235891,-1.483684799,0.010707216,0.003944472,-1.359482952,0.006213239,-0.063328961,0.093209877,0.174524365,-0.87238061,-0.081314489,"Paired_control","Modulation"
"DPOGS203670",0.004200575,-1.182804721,0.006261275,0.004769629,-1.373235612,0.008440725,0.003588258,-1.407639342,0.005769691,-0.033562635,0,0.034728205,NA,NA,"Paired_control","Signaling"
"DPOGS203825",0.005416982,-0.585608627,0.00645214,0.012132822,-1.233941528,0.018829931,0.006259592,-0.652246362,0.007558035,0.027777778,0.028571429,0,1,0.028571429,"Paired_control","Signaling"
"DPOGS203829",0.002781018,-2.056650266,0.006295557,0.008188017,-1.197320242,0.012667692,0.004065321,-1.641621525,0.007141243,0.020090139,0.041049031,0.019721734,0.519556636,0.021327296,"Paired_control","Modulation"
"DPOGS203664",0.006564444,-0.911420875,0.008734834,0.011092725,-0.870062944,0.014882616,0.007330108,-0.97930159,0.009871136,-0.002387316,0.096446701,0.099324253,-0.029835678,-0.002877553,"Immune_genes","Modulation"
"DPOGS203830",0.005328057,-1.59567837,0.010077379,0.011332761,-0.481765441,0.013890442,0.004884341,-1.605689895,0.00891973,0.054205668,0.090086012,0.029267772,0.675113021,0.06081824,"Paired_control","Signaling"
"DPOGS203831",0.010385068,-0.554715262,0.012134844,0.006753663,-1.090764513,0.009883584,0.008615299,-0.789130771,0.010810368,0.070038093,0.162698413,0.075145866,0.538127846,0.087552546,"Paired_control","Modulation"
"DPOGS203832",0.000509134,-1.611012974,0.001212138,0.015487213,-1.296358299,0.024091235,0.003975916,-1.357189631,0.006224732,-0.029685743,0.027046263,0.059344218,-1.194174394,-0.032297955,"Paired_control","Modulation"
"DPOGS203833",0,NA,0,0.001486632,-0.724457008,0.002274099,0.000420591,-0.804992009,0.000607502,0.076862745,0.083262532,0,1,0.083262532,"Paired_control","Modulation"
"DPOGS203661",0.002927866,-1.648137115,0.005338268,0.001243068,-1.565921222,0.003096062,0.002113845,-1.82465424,0.004139721,-0.057156091,0.115568862,0.191543532,-0.6573974,-0.07597467,"Paired_control","Modulation"
"DPOGS203835",0.002068957,-1.354345643,0.003500202,0.012189775,-0.14527091,0.012777672,0.004022589,-1.088941077,0.005710515,-0.023599816,0.19425548,0.228890796,-0.178297755,-0.034635316,"Paired_control","Modulation"
"DPOGS203836",0.000297,-1.510602523,0.001068496,0.002270012,-1.72080062,0.006631566,0.000980147,-1.780462973,0.002315074,0.025816649,0.026500811,0,1,0.026500811,"Paired_control","Modulation"
"DPOGS203837",0.001331176,-1.241374607,0.003273544,0.001190476,-1.151418009,0.004282886,0.003203398,-1.129970032,0.005244351,0.093382356,0.329861111,0.182955158,0.445356994,0.146905953,"Paired_control","Modulation"
"DPOGS203839",0.002512601,-1.067038202,0.003653647,0.008551955,-1.381089112,0.014276288,0.003884863,-0.996181121,0.005307055,0.007851037,0.024544735,0.016369326,0.333081985,0.008175409,"Paired_control","Modulation"
"DPOGS203657",0.003119274,-1.122751958,0.004460584,0.009180952,-1.02592532,0.01274587,0.004709868,-1.200533228,0.006825562,0.019762846,0.02016129,0,1,0.02016129,"Paired_control","Modulation"
"DPOGS203655",0.000902223,-2.239759176,0.002970788,0.001808891,-1.862662884,0.00549088,0.001073917,-2.413727907,0.003392385,-0.328164357,0.064345193,0.635642748,-8.878636113,-0.571297555,"Paired_control","Modulation"
"DPOGS203843",0.005999694,-1.393713956,0.009778279,0.002267574,-1.889147791,0.008157879,0.006057371,-1.399113466,0.009679707,-0.015637597,0.298267327,0.325170651,-0.090198696,-0.026903324,"Paired_control","Modulation"
"DPOGS203654",0.00480587,-0.867603088,0.006626815,0,NA,0,0.003920391,-0.512235488,0.004649186,-0.083636292,0.046783626,0.147221869,-2.146867451,-0.100438243,"Paired_control","Modulation"
"DPOGS203651",0.002730613,-1.124184045,0.004133617,0.004607046,-0.212409967,0.005014111,0.003113998,-1.286778984,0.004841243,-0.048125438,0.190412783,0.262754923,-0.379922707,-0.07234214,"Paired_control","Modulation"
"DPOGS203650",0.002768063,-1.64264711,0.005226573,0.00952381,-1.297114604,0.015537913,0.005239736,-1.17894941,0.007636154,0.037761158,0.13292011,0.086441726,0.349671574,0.046478384,"Paired_control","Signaling"
"DPOGS203649",0.000748635,-1.499643743,0.001425868,0.012095177,-0.946428084,0.016276612,0.004273434,-1.146874373,0.006105768,0.017064846,0.017361111,0,1,0.017361111,"Paired_control","Modulation"
"DPOGS203850",0.003998662,-0.949791024,0.005538215,0.012111442,0.015866536,0.012045618,0.005661102,-0.547600849,0.006657336,-0.184994183,0.076496674,0.344185291,-3.499349752,-0.267688617,"Paired_control","Modulation"
"DPOGS203851",0.003838435,-0.587490263,0.004771385,0.007569805,-0.019832545,0.007632867,0.004296962,-0.471765687,0.005000975,0.032695375,0.033800495,0,1,0.033800495,"Paired_control","Modulation"
"DPOGS203857",0,NA,0,0.006063586,-0.266958719,0.006822297,0.001477761,-0.690515933,0.002007603,0.144159792,0.168442415,0,1,0.168442415,"Paired_control","Signaling"
"DPOGS203859",0.013202304,-0.481122775,0.015052521,0.0048265,-1.235087077,0.007402519,0.010229859,-0.57026266,0.011968032,0.101694029,0.191834727,0.062996875,0.6716086,0.128837852,"Paired_control","Modulation"
"DPOGS203641",0.011653996,-0.795311419,0.014671972,0.001969164,-1.780462973,0.004651098,0.009421161,-0.836375965,0.011997486,0.211672474,0.268508287,0,1,0.268508287,"Paired_control","Modulation"
"DPOGS203861",0.000894338,-2.257948758,0.002684794,0.003104317,-2.008887928,0.008534165,0.001100859,-2.453824641,0.003341654,-0.133630422,0.077865267,0.259240752,-2.329350331,-0.181375485,"Paired_control","Modulation"
"DPOGS203862",0.009160704,-1.001773107,0.012324149,0.005070171,-0.95114276,0.00700438,0.006799402,-1.048949923,0.009287664,0.103499112,0.267866596,0.120792736,0.549056369,0.147073861,"Paired_control","Modulation"
"DPOGS209606",0.000206866,-0.740993868,0.000386426,0.005435832,-0.098717121,0.00562715,0.001754237,-0.75289723,0.002290314,0.025123737,0.102329451,0.072623533,0.290296857,0.029705918,"Paired_control","Effector"
"DPOGS209613",0.004028441,-0.902459549,0.005314854,0.000250188,-1.510602523,0.000900081,0.003211499,-1.177693169,0.004651443,0.01793339,0.01826087,0,1,0.01826087,"Paired_control","Effector"
"DPOGS209597",0.005978446,-1.553305167,0.010016278,0.017211468,-1.034994133,0.023638482,0.007773946,-1.315492226,0.011717626,0.042720772,0.096958175,0.047852756,0.506459809,0.049105419,"Paired_control","Effector"
"DPOGS209595",0.004843139,-1.156606314,0.006913137,0.011872598,-1.415167017,0.018745764,0.006388539,-1.325148523,0.00964919,0.018457893,0.058328322,0.038050513,0.347649446,0.020277809,"Paired_control","Effector"
"DPOGS209620",0,NA,0,0.001528513,-0.740993868,0.002855258,0.000623163,-1.527302208,0.001713155,0.160958904,0.191836735,0,1,0.191836735,"Paired_control","Effector"
"DPOGS209621",0.001897622,-1.301561267,0.002934296,0.003462296,-1.241385308,0.005289328,0.002493509,-1.169862917,0.00359124,0.009157547,0.054624909,0.044537003,0.184675926,0.010087906,"Paired_control","Effector"
"DPOGS209591",0.001560016,-1.619282306,0.002880865,0.015846249,-1.068431382,0.02210056,0.007171978,-1.236508137,0.010517972,0.00633054,0.046473483,0.03958649,0.148191869,0.006886992,"Paired_control","Effector"
"DPOGS209624",0.004355211,-1.938888482,0.009046834,0.009518685,-1.399654788,0.015555277,0.005220459,-1.710474604,0.00942235,0.052176046,0.066666667,0.01043165,0.843525251,0.056235017,"Paired_control","Effector"
"DPOGS209585",0.003782968,-1.835546372,0.007286163,0.005076979,-1.775122227,0.009883584,0.003778235,-1.645681852,0.006570676,0.040372938,0.064206642,0.020366446,0.682798453,0.043840196,"Paired_control","Effector"
"DPOGS209630",0.006273577,-1.552858848,0.010378262,0.008895634,-1.16909042,0.012740591,0.006589651,-1.397487726,0.010209737,0.014780156,0.05749354,0.041219365,0.283060929,0.016274175,"Paired_control","Effector"
"DPOGS209636",0.002755503,-1.956661312,0.005876725,0.004528835,-2.041047476,0.010729569,0.002739046,-2.101873275,0.006125701,0.070659199,0.076031525,0,1,0.076031525,"Paired_control","Effector"
"DPOGS209576",0.004997061,-0.430331457,0.005710515,0.0050531,-1.239604159,0.008319275,0.005284947,-1.151132857,0.007650346,0,0,0,NA,NA,"Paired_control","Effector"
"DPOGS209575",0.008709498,-0.898383137,0.011368011,0.003720375,-1.687759,0.007244683,0.006208029,-1.234621849,0.009106554,0.006010634,0.045166403,0.038641539,0.144462769,0.006524864,"Paired_control","Effector"
"DPOGS209646",0.005352744,-1.650422065,0.009445338,0.002251492,-1.657285183,0.004860013,0.005453845,-1.785975227,0.01010336,0.033744953,0.152841782,0.10967264,0.282443328,0.043169142,"Paired_control","Effector"
"DPOGS209569",0.005392755,-1.040860309,0.007450702,0.013514578,-0.538961035,0.015855792,0.006854176,-0.93801493,0.009048351,0.058015893,0.089858793,0.025046024,0.721273535,0.06481277,"Paired_control","Effector"
"DPOGS213098",0.006381212,-0.788528084,0.008258117,0.003858853,-0.802398763,0.005796387,0.005409807,-1.141418728,0.007880886,0.013529993,0.069495695,0.05424055,0.219512086,0.015255145,"Paired_control","Effector"
"DPOGS213100",0.004007473,-1.548973214,0.007619151,0.004683255,-1.32136373,0.010417831,0.006083822,-1.529578622,0.010538332,-0.200144171,0.230959752,0.63337288,-1.742351748,-0.402413128,"Paired_control","Effector"
"DPOGS213101",0.005301619,-1.352263873,0.00816197,0.009984523,-1.617585698,0.017481168,0.005960101,-1.430199421,0.009399019,0.010261648,0.107599193,0.095151923,0.115681816,0.01244727,"Paired_control","Effector"
"DPOGS213097",0.008802466,-1.071305885,0.012196763,0.008518723,-1.564755837,0.014882616,0.007837898,-1.285466981,0.011698443,0.04096219,0.283672347,0.219546136,0.226057323,0.064126212,"Paired_control","Effector"
"DPOGS213103",0.002870217,-1.859731873,0.006449134,0.004423168,-2.01611125,0.012236818,0.003700355,-1.865509451,0.007589925,0.023754789,0.02433281,0,1,0.02433281,"Paired_control","Effector"
"DPOGS213096",0.005897722,-1.279370093,0.009025917,0.005932066,-1.445273681,0.010524499,0.005894013,-1.43630458,0.0094619,0.024861878,0.025495751,0,1,0.025495751,"Paired_control","Effector"
"DPOGS213107",0.006866757,-0.900461159,0.009082212,0.007520211,0.425063566,0.006522162,0.005670577,-0.917979273,0.007501701,-0.012848277,0,0.013015504,NA,NA,"Paired_control","Effector"
"DPOGS213111",0.007814061,-1.315156846,0.011894008,0.012094812,-0.910897465,0.016245431,0.007543882,-1.263305881,0.011184705,0.036008644,0.123279099,0.079611245,0.354219446,0.043667854,"Paired_control","Effector"
"DPOGS213113",0.004596368,-1.065836447,0.006354713,0.001705545,-1.68988515,0.003440424,0.003956364,-1.26308306,0.005857174,0.009926877,0.096950743,0.085134394,0.121879916,0.011816348,"Paired_control","Effector"
"DPOGS213114",0.005647017,-1.042124817,0.007833383,0.008493055,-0.146707631,0.00888668,0.006078572,-0.915768125,0.00798937,0.013167537,0.052233677,0.037853874,0.275297552,0.014379803,"Paired_control","Effector"
"DPOGS213081",0.001819683,-1.15828206,0.002798256,0.006929569,-0.709847775,0.008891805,0.003449888,-0.765988248,0.004355478,0.0110336,0.056707317,0.044528857,0.214759947,0.01217846,"Paired_control","Effector"
"DPOGS213077",0.002377278,-2.010495112,0.005710515,0.006681244,-1.577459868,0.013110876,0.004615378,-1.684329375,0.00840854,0.010117243,0.079389313,0.067729236,0.146872128,0.011660077,"Paired_control","Effector"
"DPOGS213076",0.005089059,-0.941992632,0.006865696,0.004424918,-1.548973214,0.008412812,0.005305198,-1.087730383,0.007444502,0,0,0,NA,NA,"Paired_control","Effector"
"DPOGS213072",0.006389275,-0.545641203,0.007502866,0.002628652,-1.848012084,0.006547087,0.004997982,-0.963652665,0.006712988,0.037406921,0.050590219,0.010863928,0.785256354,0.039726291,"Paired_control","Effector"
"DPOGS213070",0.012804859,-1.045834776,0.017594951,0.003973653,-1.998019928,0.010488701,0.010105213,-1.333094513,0.015395298,0.043297583,0.197879859,0.13881488,0.298489089,0.059064979,"Paired_control","Effector"
"DPOGS213068",0.00590396,-1.30463179,0.009074849,0.009249238,-1.087771757,0.013627365,0.00637361,-1.214031945,0.009330724,-0.025535689,0.117198336,0.150006207,-0.279934614,-0.032807871,"Paired_control","Effector"
"DPOGS213066",0.006677459,-0.986613565,0.009463601,0.001849511,-1.241374607,0.004548198,0.004555225,-1.002115781,0.006424329,0.060035842,0.063870353,0,1,0.063870353,"Paired_control","Effector"
"DPOGS213064",0.005023483,-1.830710266,0.010105687,0.007773515,-0.264914413,0.008525176,0.005143565,-1.606569724,0.009002245,-0.034379117,0.025641026,0.063127577,-1.46197549,-0.037486551,"Paired_control","Effector"
"DPOGS213135",0.003199312,-0.970968995,0.00455186,0.00367131,-1.611012974,0.008740584,0.002746284,-1.652667717,0.005139464,0,0,0,NA,NA,"Paired_control","Effector"
"DPOGS213063",0.005566209,-1.120421981,0.007868726,0.020545533,-0.237491874,0.021926039,0.009291445,-0.706174406,0.011340658,0.049371224,0.211515152,0.143139426,0.323266323,0.068375725,"Paired_control","Effector"
"DPOGS213062",0.008689812,-1.016971231,0.011906093,0.004968383,-1.999366416,0.012535277,0.007745518,-1.20817351,0.01130508,0.096510846,0.179132621,0.058658275,0.67254275,0.120474346,"Paired_control","Effector"
"DPOGS213140",0.005169837,-1.313037735,0.008500385,0,NA,0,0.00282973,-1.313037735,0.004652718,0.044827586,0.046931408,0,1,0.046931408,"Paired_control","Effector"
"DPOGS213141",0.008993443,-0.808134641,0.011680599,0.000610501,-1.151418009,0.002196352,0.005884151,-0.988914117,0.008129825,0.032976092,0.034100597,0,1,0.034100597,"Paired_control","Effector"
"DPOGS213142",0.008175765,-1.357497028,0.013280267,0.00180072,-1.733240687,0.006478315,0.005206534,-1.592731821,0.009324136,0,0,0,NA,NA,"Paired_control","Effector"
"DPOGS213061",0.008145944,-1.099420361,0.011777937,0.00962819,0.282080663,0.008740584,0.006979234,-0.888276359,0.009209443,0.032024169,0.033083645,0,1,0.033083645,"Paired_control","Effector"
"DPOGS213060",0.005979561,-1.62848634,0.011147238,0.000517598,-1.151418009,0.001862124,0.003586498,-1.778436452,0.007156215,0.041156841,0.042923434,0,1,0.042923434,"Paired_control","Effector"
"DPOGS213058",0.011291402,-0.398376083,0.012638025,0.009172848,0.044404895,0.009039257,0.009423816,-0.325509185,0.010306878,0.016131099,0.023325809,0.006707712,0.712433885,0.016618097,"Paired_control","Effector"
"DPOGS213148",0.008823061,-1.173529638,0.012719742,0.008208475,-0.707958786,0.010407013,0.008678884,-1.077671601,0.012018563,0.096063264,0.192049272,0.069570465,0.637746791,0.122478807,"Paired_control","Effector"
"DPOGS213153",0.008496684,-0.679951471,0.010326588,0.006758182,-0.852106005,0.008907216,0.007091916,-0.806987536,0.008955356,-0.00220808,0.104178273,0.106876965,-0.025904558,-0.002698692,"Paired_control","Effector"
"DPOGS213157",0.006120358,-0.695954359,0.007539029,0.006870104,-1.060003371,0.009960201,0.005425115,-0.956618748,0.007250797,0.009028009,0.06097561,0.050909477,0.165084585,0.010066133,"Paired_control","Effector"
"DPOGS213158",0.003907654,-1.372224239,0.006495373,0.012681878,-1.744548915,0.025697318,0.006715507,-1.477308123,0.011060201,-0.051046513,0.162653563,0.236010028,-0.45099821,-0.073356466,"Paired_control","Effector"
"DPOGS202810",0.004168263,-1.593039293,0.007510017,0.01098083,-0.174164197,0.011621902,0.005092255,-1.259630594,0.007684829,0.098051119,0.201787995,0.075101614,0.627819216,0.126686381,"Paired_control","Recognition"
"DPOGS202808",0.007428293,-1.625817272,0.013186781,0.022090694,-0.977579016,0.030488343,0.009913056,-1.446688403,0.01590132,0.148390552,0.27761543,0.074000002,0.733444204,0.203615428,"Paired_control","Recognition"
"DPOGS202807",0.006446225,-1.477857343,0.010525051,0.00627916,-1.219305175,0.009720026,0.006911171,-1.358401986,0.010641098,0.021677528,0.148869347,0.120952422,0.18752635,0.027916925,"Paired_control","Recognition"
